ano,mês,dia,subpref_sigla,subpref,lat,long,via,referencia,sentido,fonte,precipitacao
2020,2,10,ST,SANTANA/TUCURUVI,-23.516575,-46.650127,,,,Defesa Civil,119.7
2020,2,10,LA,LAPA,-23.5154246,-46.7431948,,,,Defesa Civil,136.8
2020,2,10,LA,LAPA,-23.525054900000004,-46.7500385,,,,Defesa Civil,136.8
2020,2,10,CV,CASA VERDE/CACHOEIRINHA,-23.51106469999999,-46.651383300000006,,,,Defesa Civil,122.8
2020,2,10,PJ,PIRITUBA/JARAGUA,-23.4885398,-46.7506406,,,,Defesa Civil,114.9
2020,2,10,SE,SE,-23.522158,-46.6488856,,,,Defesa Civil,104.2
2020,2,10,MP,SAO MIGUEL PAULISTA,-23.488953,-46.4014553,,,,Defesa Civil,118.1
2020,2,10,ST,SANTANA/TUCURUVI,-23.5100858,-46.6269271,,,,Defesa Civil,119.7
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.4883237,-46.3961218,,,,Defesa Civil,6.7
2020,2,11,LA,LAPA,-23.531213099999995,-46.7506694,,,,Defesa Civil,7.4
2020,2,11,MG,VILA MARIA/VILA GUILHERME,-23.509418,-46.5984107,,,,Defesa Civil,6.3
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.4890506,-46.3978155,,,,Defesa Civil,6.7
2020,2,11,JT,JACANA/TREMEMBE,-23.447257599999997,-46.5788994,,,,Defesa Civil,6.1
2020,2,11,VM,VILA MARIANA,-23.611289,-46.6702718,,,,Defesa Civil,4.3
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.4887467,-46.3981474,,,,Defesa Civil,6.7
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.4890838,-46.3977162,,,,Defesa Civil,6.7
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.486639000000007,-46.3945914,,,,Defesa Civil,6.7
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.4893628,-46.3975396,,,,Defesa Civil,6.7
2020,2,12,VM,VILA MARIANA,-23.611118199999996,-46.6703632,,,,Defesa Civil,0.5
2020,2,12,MP,SAO MIGUEL PAULISTA,-23.4885926,-46.397728,,,,Defesa Civil,2.3
2020,2,12,MP,SAO MIGUEL PAULISTA,-23.488930700000004,-46.445024,,,,Defesa Civil,2.3
2020,2,12,MP,SAO MIGUEL PAULISTA,-23.489475299999995,-46.4040655,,,,Defesa Civil,2.3
2020,2,12,MP,SAO MIGUEL PAULISTA,-23.476947400000004,-46.4276859,,,,Defesa Civil,2.3
2020,2,12,MP,SAO MIGUEL PAULISTA,-23.479862799999992,-46.4112086,,,,Defesa Civil,2.3
2020,2,12,MP,SAO MIGUEL PAULISTA,-23.4869021,-46.394693,,,,Defesa Civil,2.3
2020,2,10,CL,CAMPO LIMPO,-23.675492899999988,-46.7982871,,,,Defesa Civil,78.6
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.489659099999997,-46.3935553,,,,Defesa Civil,6.7
2020,2,10,MP,SAO MIGUEL PAULISTA,-23.4867022,-46.3946854,,,,Defesa Civil,118.1
2020,2,11,PJ,PIRITUBA/JARAGUA,-23.485999600000007,-46.754468,,,,Defesa Civil,7.5
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.48920379999999,-46.3930181,,,,Defesa Civil,6.7
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.481867900000005,-46.4237063,,,,Defesa Civil,6.7
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.4904538,-46.3981895,,,,Defesa Civil,6.7
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.488499799999992,-46.4461516,,,,Defesa Civil,6.7
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.4905023,-46.3959488,,,,Defesa Civil,6.7
2020,2,11,LA,LAPA,-23.5210283,-46.6665893,,,,Defesa Civil,7.4
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.487888,-46.394312,,,,Defesa Civil,6.7
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.4767109,-46.4185821,,,,Defesa Civil,6.7
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.489329800000004,-46.4031039,,,,Defesa Civil,6.7
2020,2,11,EM,ERMELINO MATARAZZO,-23.486188100000007,-46.4862322,,,,Defesa Civil,5.8
2020,2,11,EM,ERMELINO MATARAZZO,-23.49010220000001,-46.4886531,,,,Defesa Civil,5.8
2020,2,11,MP,SAO MIGUEL PAULISTA,-23.487765900000003,-46.4551396,,,,Defesa Civil,6.7
2020,2,10,MP,SAO MIGUEL PAULISTA,-23.48588869999999,-46.3949508,,,,Defesa Civil,118.1
2020,2,10,PJ,PIRITUBA/JARAGUA,-23.4885398,-46.7506406,,,,Defesa Civil,114.9
2020,2,10,MP,SAO MIGUEL PAULISTA,-23.4856816,-46.4076175,,,,Defesa Civil,118.1
2020,2,10,SE,SE,-23.521830300000005,-46.65181650000001,,,,Defesa Civil,104.2
2020,2,10,SE,SE,-23.5236829,-46.6429144,,,,Defesa Civil,104.2
2020,2,10,MG,VILA MARIA/VILA GUILHERME,-23.518842900000003,-46.6078015,,,,Defesa Civil,115.5
2020,2,10,CV,CASA VERDE/CACHOEIRINHA,-23.513083,-46.651209,,,,Defesa Civil,122.8
2020,2,10,LA,LAPA,-23.529364099999995,-46.7379636,,,,Defesa Civil,136.8
2020,2,10,PJ,PIRITUBA/JARAGUA,-23.4862866,-46.75458090000001,,,,Defesa Civil,114.9
2020,2,10,CV,CASA VERDE/CACHOEIRINHA,-23.510912,-46.6526479,,,,Defesa Civil,122.8
2020,2,10,SE,SE,-23.5257265,-46.6487326,,,,Defesa Civil,104.2
2020,2,10,AD,CIDADE ADEMAR,-23.650225,-46.6702312,,,,Defesa Civil,73.2
2020,2,10,MG,VILA MARIA/VILA GUILHERME,-23.518371200000004,-46.6127895,,,,Defesa Civil,115.5
2020,2,10,AD,CIDADE ADEMAR,-23.710339200000004,-46.6344026,,,,Defesa Civil,73.2
2020,2,10,MG,VILA MARIA/VILA GUILHERME,-23.50851829999999,-46.6117998,,,,Defesa Civil,115.5
2020,2,10,LA,LAPA,-23.53369079999999,-46.7345226,,,,Defesa Civil,136.8
2020,2,10,PJ,PIRITUBA/JARAGUA,-23.4885398,-46.7506406,,,,Defesa Civil,114.9
2020,2,10,SE,SE,-23.5228571,-46.6529123,,,,Defesa Civil,104.2
2020,2,10,LA,LAPA,-23.525085900000004,-46.7403968,,,,Defesa Civil,136.8
2020,2,10,JT,JACANA/TREMEMBE,-23.434126600000003,-46.5857194,,,,Defesa Civil,93.5
2020,2,10,SE,SE,-23.519023200000007,-46.6517989,,,,Defesa Civil,104.2
2020,2,10,LA,LAPA,-23.5259998,-46.7397271,,,,Defesa Civil,136.8
2020,2,10,LA,LAPA,-23.540337199999996,-46.6928947,,,,Defesa Civil,136.8
2020,2,10,MG,VILA MARIA/VILA GUILHERME,-23.5088619,-46.6129958,,,,Defesa Civil,115.5
2020,2,10,PI,PINHEIROS,-23.6202382,-46.6972864,,,,Defesa Civil,108.7
2020,2,10,CV,CASA VERDE/CACHOEIRINHA,-23.46133,-46.6531244,,,,Defesa Civil,122.8
2020,2,10,LA,LAPA,-23.52517829999999,-46.6642248,,,,Defesa Civil,136.8
2020,2,10,LA,LAPA,-23.534941,-46.7357722,,,,Defesa Civil,136.8
2020,2,10,MP,SAO MIGUEL PAULISTA,-23.475472,-46.419388,,,,Defesa Civil,118.1
2020,2,10,ST,SANTANA/TUCURUVI,-23.517505399999997,-46.6416058,,,,Defesa Civil,119.7
2020,2,10,MG,VILA MARIA/VILA GUILHERME,-23.51552490000001,-46.6183765,,,,Defesa Civil,115.5
2020,2,10,MO,MOOCA,-23.5259346,-46.6210856,,,,Defesa Civil,102.0
2020,6,27,ST,SANTANA/TUCURUVI,-23.477606,-46.6416732,,,,Defesa Civil,57.1
2020,6,27,IP,IPIRANGA,-23.6522156,-46.6098178,,,,Defesa Civil,49.5
2021,10,16,FO,FREGUESIA-BRASILANDIA,-23.4897821,-46.70568,,,,Defesa Civil,6.3
2021,10,18,EM,ERMELINO MATARAZZO,-23.4884228,-46.4780158,,,,Defesa Civil,27.0
2021,10,18,MP,SAO MIGUEL,-23.492761,-46.4020549,,,,Defesa Civil,26.3
2021,10,18,MP,SAO MIGUEL,-23.4930043,-46.4054825,,,,Defesa Civil,26.3
2021,10,18,MP,SAO MIGUEL,-23.489321300000004,-46.4051529,,,,Defesa Civil,26.3
2021,10,15,MO,MOOCA,-23.5345004,-46.612863,,,,Defesa Civil,13.9
2021,10,28,SM,SAO MATEUS,-23.6187814,-46.4233596,,,,Defesa Civil,1.2
2021,10,17,PI,PINHEIROS,-23.568823299999995,-46.6600106,,,,Defesa Civil,0.1
2021,10,4,CS,CAPELA DO SOCORRO,-23.763998,-46.7112645,,,,Defesa Civil,15.2
2021,10,12,CS,CAPELA DO SOCORRO,-23.787481300000007,-46.67938,,,,Defesa Civil,2.4
2021,10,15,CS,CAPELA DO SOCORRO,-23.7605344,-46.6703426,,,,Defesa Civil,12.6
2021,11,1,MP,SAO MIGUEL PAULISTA,-23.4886787,-46.4014551,,,,Defesa Civil,27.5
2021,11,3,MP,SAO MIGUEL PAULISTA,-23.48959,-46.4015514,,,,Defesa Civil,0.3
2021,11,10,PI,PINHEIROS,-23.611608,-46.69297410000001,,,,Defesa Civil,0.0
2021,11,18,PJ,PIRITUBA/JARAGUA,-23.484551199999995,-46.7505291,,,,Defesa Civil,39.3
2021,11,18,CL,CAMPO LIMPO,-23.6235951,-46.730001,,,,Defesa Civil,58.8
2021,11,19,MP,SAO MIGUEL PAULISTA,-23.4875877,-46.4013109,,,,Defesa Civil,19.7
2021,11,19,MP,SAO MIGUEL PAULISTA,-23.489228800000003,-46.4030395,,,,Defesa Civil,19.7
2021,11,23,PI,PINHEIROS,-23.5628428,-46.6740706,,,,Defesa Civil,0.0
2021,11,30,MP,SAO MIGUEL PAULISTA,-23.490773699999995,-46.4019213,,,,Defesa Civil,26.7
2021,11,30,MP,SAO MIGUEL PAULISTA,-23.4938732,-46.4066465,,,,Defesa Civil,26.7
2021,11,30,AD,CIDADE ADEMAR,-23.6507545,-46.6708862,,,,Defesa Civil,18.6
2021,11,30,SA,SANTO AMARO,-23.627324600000005,-46.6565842,,,,Defesa Civil,21.0
2021,12,15,PE,Penha,-23.50886879999999,-46.5061821,,,,Defesa Civil,26.5
2021,12,17,PJ,Pirituba-Jaraguá,-23.48406480000001,-46.7535166,,,,Defesa Civil,42.0
2021,12,31,BT,Butantã,-23.600673900000004,-46.7337779,,,,Defesa Civil,25.3
2021,7,28,MP,SAO MIGUEL PAULISTA,-23.4886787,-46.4014551,,,,Defesa Civil,29.1
2021,7,28,IP,IPIRANGA,-23.6334322,-46.6048374,,,,Defesa Civil,24.2
2021,8,16,SM,SAO MATEUS,-23.5866531,-46.4877451,,,,Defesa Civil,0.8
2021,8,28,MP,SAO MIGUEL PAULISTA,-23.4932507,-46.4021602,,,,Defesa Civil,37.1
2021,8,29,SE,SE,-23.52347139999999,-46.632929700000005,,,,Defesa Civil,0.1
2021,8,30,MP,SAO MIGUEL PAULISTA,-23.48919849999999,-46.4053002,,,,Defesa Civil,3.0
2021,1,24,VP,VILA PRUDENTE,-23.593511600000003,-46.539978000000005,,,,Defesa Civil,29.8
2021,1,19,MP,SAO MIGUEL PAULISTA,-23.4886787,-46.4014551,,,,Defesa Civil,21.2
2021,1,19,MP,SAO MIGUEL PAULISTA,-23.4892733,-46.4051451,,,,Defesa Civil,21.2
2021,1,21,FO,FREGUESIA/BRASILANDIA,-23.460070599999995,-46.6858905,,,,Defesa Civil,26.7
2021,1,19,FO,FREGUESIA/BRASILANDIA,-23.454329,-46.6767711,,,,Defesa Civil,7.2
2021,1,20,IT,ITAIM PAULISTA,-23.5163703,-46.403219,,,,Defesa Civil,0.0
2021,1,15,MP,SAO MIGUEL PAULISTA,-23.4892542,-46.4058007,,,,Defesa Civil,21.2
2021,1,14,FO,FREGUESIA/BRASILANDIA,-23.4435161,-46.7052768,,,,Defesa Civil,27.9
2021,1,14,JT,JACANA/TREMEMBE,-23.4465024,-46.6167743,,,,Defesa Civil,15.6
2021,1,18,SA,SANTO AMARO,-23.6845348,-46.683119000000005,,,,Defesa Civil,17.7
2021,1,15,PI,PINHEIROS,-23.5612474,-46.6873693,,,,Defesa Civil,26.1
2021,1,15,MB,M BOI MIRIM,-23.7236157,-46.773508,,,,Defesa Civil,34.9
2021,1,28,CL,CAMPO LIMPO,-23.619268800000008,-46.7496364,,,,Defesa Civil,3.9
2021,1,14,PJ,PIRITUBA/JARAGUA,-23.455051,-46.746469,,,,Defesa Civil,45.1
2021,1,14,PJ,PIRITUBA/JARAGUA,-23.4894995,-46.7549429,,,,Defesa Civil,45.1
2021,1,12,CS,CAPELA DO SOCORRO,-23.7972993,-46.6792878,,,,Defesa Civil,0.0
2021,1,14,FO,FREGUESIA/BRASILANDIA,-23.459862,-46.7102176,,,,Defesa Civil,27.9
2021,1,14,FO,FREGUESIA/BRASILANDIA,-23.4510665,-46.6914958,,,,Defesa Civil,27.9
2021,1,11,MP,SAO MIGUEL PAULISTA,-23.4907831,-46.4058178,,,,Defesa Civil,1.2
2021,1,11,CL,CAMPO LIMPO,-23.6779952,-46.783774,,,,Defesa Civil,7.2
2021,1,10,MB,M BOI MIRIM,-23.700593300000005,-46.7710736,,,,Defesa Civil,25.9
2021,1,11,MP,SAO MIGUEL PAULISTA,-23.4881792,-46.4012202,,,,Defesa Civil,1.2
2021,1,11,MP,SAO MIGUEL PAULISTA,-23.4892542,-46.4058007,,,,Defesa Civil,1.2
2021,1,11,CL,CAMPO LIMPO,-23.6779952,-46.783774,,,,Defesa Civil,7.2
2021,1,7,MP,SAO MIGUEL PAULISTA,-23.49167990000001,-46.40571200000001,,,,Defesa Civil,1.5
2021,1,7,MP,SAO MIGUEL PAULISTA,-23.489153,-46.405737,,,,Defesa Civil,1.5
2021,1,7,MP,SAO MIGUEL PAULISTA,-23.4889211,-46.3968821,,,,Defesa Civil,1.5
2021,1,10,PE,PENHA,-23.4840806,-46.4966421,,,,Defesa Civil,36.6
2021,1,10,IP,IPIRANGA,-23.5861686,-46.5987517,,,,Defesa Civil,49.1
2021,1,10,IP,IPIRANGA,-23.57885299999999,-46.6152158,,,,Defesa Civil,49.1
2021,1,2,PI,PINHEIROS,-23.5612488,-46.6875371,,,,Defesa Civil,0.1
2021,1,1,LA,LAPA,-23.5397138,-46.689712,,,,Defesa Civil,22.5
2021,1,4,MP,SAO MIGUEL PAULISTA,-23.4892827,-46.405076,,,,Defesa Civil,0.0
2021,1,7,MP,SAO MIGUEL PAULISTA,-23.4886787,-46.4014551,,,,Defesa Civil,1.5
2021,1,3,CL,CAMPO LIMPO,-23.63776199999999,-46.7383955,,,,Defesa Civil,0.1
2021,1,4,MP,SAO MIGUEL PAULISTA,-23.4886787,-46.4014551,,,,Defesa Civil,0.0
2021,1,25,MB,M BOI MIRIM,-23.684406000000003,-46.7558369,,,,Defesa Civil,21.8
2021,1,25,CL,CAMPO LIMPO,-23.639392600000008,-46.7413741,,,,Defesa Civil,24.5
2021,1,26,CL,CAMPO LIMPO,-23.634848500000004,-46.7452728,,,,Defesa Civil,0.7
2021,1,23,PE,PENHA,-23.5107959,-46.537658500000006,,,,Defesa Civil,42.0
2021,1,23,EM,ERMELINO MATARAZZO,-23.4815022,-46.4984499,,,,Defesa Civil,45.4
2021,1,23,PE,PENHA,-23.51737139999999,-46.5415375,,,,Defesa Civil,42.0
2021,1,26,SE,SE,-23.538923300000004,-46.658273,,,,Defesa Civil,0.1
2021,2,27,CL,CAMPO LIMPO,-23.660506100000003,-46.7579283,,,,Defesa Civil,22.1
2021,2,27,CL,CAMPO LIMPO,-23.662047999999995,-46.75267,,,,Defesa Civil,22.1
2021,2,27,MB,M BOI MIRIM,-23.6613819,-46.75748430000001,,,,Defesa Civil,23.3
2021,2,24,JA,JABAQUARA,-23.636553100000004,-46.6457978,,,,Defesa Civil,43.1
2021,2,24,SA,SANTO AMARO,-23.631949400000003,-46.6655649,,,,Defesa Civil,31.0
2021,2,25,MP,SAO MIGUEL PAULISTA,-23.492475399999996,-46.40181,,,,Defesa Civil,41.9
2021,2,24,IQ,ITAQUERA,-23.526312799999992,-46.4567557,,,,Defesa Civil,28.7
2021,2,25,IQ,ITAQUERA,-23.5159283,-46.4518665,,,,Defesa Civil,22.8
2021,2,25,IQ,ITAQUERA,-23.515941400000003,-46.4519617,,,,Defesa Civil,22.8
2021,2,18,CL,CAMPO LIMPO,-23.619299400000003,-46.7496025,,,,Defesa Civil,1.0
2021,2,18,CV,CASA VERDE/CACHOEIRINHA,-23.467984900000005,-46.6530011,,,,Defesa Civil,2.7
2021,2,18,AD,CIDADE ADEMAR,-23.686757400000005,-46.6572104,,,,Defesa Civil,5.6
2021,2,18,MP,SAO MIGUEL PAULISTA,-23.4896912,-46.4016321,,,,Defesa Civil,1.0
2021,2,15,CS,CAPELA DO SOCORRO,-23.7811365,-46.6932468,,,,Defesa Civil,5.2
2021,2,11,CL,CAMPO LIMPO,-23.639392600000008,-46.7413741,,,,Defesa Civil,20.1
2021,2,10,PR,PERUS,-23.4050757,-46.7656593,,,,Defesa Civil,48.7
2021,2,10,PR,PERUS,-23.4153298,-46.7509812,,,,Defesa Civil,48.7
2021,2,3,CL,CAMPO LIMPO,-23.643254599999995,-46.7884986,,,,Defesa Civil,22.9
2021,2,3,CL,CAMPO LIMPO,-23.6749828,-46.7731967,,,,Defesa Civil,22.9
2021,2,3,SE,SE,-23.5517097,-46.6479589,,,,Defesa Civil,0.0
2021,2,5,CL,CAMPO LIMPO,-23.659080299999992,-46.78582050000001,,,,Defesa Civil,13.0
2021,2,1,CL,CAMPO LIMPO,-23.6251342,-46.7283041,,,,Defesa Civil,2.3
2021,2,1,EM,ERMELINO MATARAZZO,-23.5011778,-46.48681460000001,,,,Defesa Civil,0.5
2021,2,1,IT,ITAIM PAULISTA,-23.514697400000003,-46.393124,,,,Defesa Civil,21.2
2021,2,1,G ,GUAIANASES,-23.5627572,-46.4018941,,,,Defesa Civil,
2021,2,1,IT,ITAIM PAULISTA,-23.4964997,-46.3913522,,,,Defesa Civil,21.2
2021,2,1,IT,ITAIM PAULISTA,-23.4937404,-46.3940025,,,,Defesa Civil,21.2
2021,2,2,MP,SAO MIGUEL PAULISTA,-23.4892542,-46.4058007,,,,Defesa Civil,12.9
2021,2,2,MP,SAO MIGUEL PAULISTA,-23.4881792,-46.4012202,,,,Defesa Civil,12.9
2021,3,2,AD,CIDADE ADEMAR,-23.6951536,-46.6460631,,,,Defesa Civil,15.9
2021,3,19,AD,CIDADE ADEMAR,-23.676428699999995,-46.6300945,,,,Defesa Civil,0.5
2021,3,1,CL,CAMPO LIMPO,-23.660506100000003,-46.7579283,,,,Defesa Civil,10.4
2021,3,6,CL,CAMPO LIMPO,-23.6700564,-46.7942871,,,,Defesa Civil,39.7
2021,3,9,CL,CAMPO LIMPO,-23.6744814,-46.7770692,,,,Defesa Civil,6.6
2021,3,9,CL,CAMPO LIMPO,-23.6696555,-46.7789704,,,,Defesa Civil,6.6
2021,3,28,EM,ERMELINO MATARAZZO,-23.4907047,-46.4776137,,,,Defesa Civil,81.9
2021,3,28,EM,ERMELINO MATARAZZO,-23.506989,-46.4955364,,,,Defesa Civil,81.9
2021,3,28,EM,ERMELINO MATARAZZO,-23.5125422,-46.4901996,,,,Defesa Civil,81.9
2021,3,28,EM,ERMELINO MATARAZZO,-23.5100271,-46.5085148,,,,Defesa Civil,81.9
2021,3,28,IQ,ITAQUERA,-23.519971199999997,-46.4548702,,,,Defesa Civil,31.2
2021,3,29,IT,ITAIM PAULISTA,-23.4956913,-46.4065035,,,,Defesa Civil,8.2
2021,3,29,IT,ITAIM PAULISTA,-23.495658800000008,-46.4056778,,,,Defesa Civil,8.2
2021,3,9,LA,LAPA,-23.52113242912553,-46.7052469294359,,,,Defesa Civil,0.8
2021,3,18,MO,MOOCA,-23.533459,-46.5759239,,,,Defesa Civil,24.8
2021,3,28,PE,PENHA,-23.5149247,-46.5402088,,,,Defesa Civil,56.6
2021,3,28,PE,PENHA,-23.5146981,-46.5220169,,,,Defesa Civil,56.6
2021,3,28,PE,PENHA,-23.517057899999998,-46.5474747,,,,Defesa Civil,56.6
2021,3,28,PE,PENHA,-23.5127689,-46.5186051,,,,Defesa Civil,56.6
2021,3,28,PE,PENHA,-23.516270499999997,-46.548143,,,,Defesa Civil,56.6
2021,3,28,PE,PENHA,-23.515654199999997,-46.5470765,,,,Defesa Civil,56.6
2021,3,28,PE,PENHA,-23.515369599999996,-46.5476428,,,,Defesa Civil,56.6
2021,3,28,PE,PENHA,-23.5092232,-46.5080522,,,,Defesa Civil,56.6
2021,3,28,PE,PENHA,-23.5127689,-46.5186051,,,,Defesa Civil,56.6
2021,3,30,PE,PENHA,-23.5127316,-46.527639,,,,Defesa Civil,1.9
2021,3,9,PR,PERUS,-23.405761500000004,-46.7511085,,,,Defesa Civil,0.1
2021,3,18,PI,PINHEIROS,-23.6010271,-46.6817144,,,,Defesa Civil,22.4
2021,3,8,PJ,PIRITUBA/JARAGUA,-23.433462100000003,-46.7132938,,,,Defesa Civil,10.8
2021,3,7,SM,SAO MATEUS,-23.5943404,-46.4232895,,,,Defesa Civil,18.0
2021,3,10,MP,SAO MIGUEL PAULISTA,-23.4892542,-46.4058007,,,,Defesa Civil,0.0
2021,3,10,MP,SAO MIGUEL PAULISTA,-23.49167990000001,-46.40571200000001,,,,Defesa Civil,0.0
2021,3,12,MP,SAO MIGUEL PAULISTA,-23.489308399999995,-46.4053461,,,,Defesa Civil,0.1
2021,3,12,MP,SAO MIGUEL PAULISTA,-23.4886787,-46.4014551,,,,Defesa Civil,0.1
2021,3,15,MP,SAO MIGUEL PAULISTA,-23.489282900000003,-46.4050748,,,,Defesa Civil,0.0
2021,3,15,MP,SAO MIGUEL PAULISTA,-23.4915548,-46.406053,,,,Defesa Civil,0.0
2021,3,28,MP,SAO MIGUEL PAULISTA,-23.487980499999995,-46.45551230000001,,,,Defesa Civil,72.6
2021,3,28,MP,SAO MIGUEL PAULISTA,-23.4886787,-46.4014551,,,,Defesa Civil,72.6
2021,3,29,MP,SAO MIGUEL PAULISTA,-23.49167990000001,-46.40571200000001,,,,Defesa Civil,7.0
2021,3,29,MP,SAO MIGUEL PAULISTA,-23.4891354,-46.404487,,,,Defesa Civil,7.0
2021,3,29,MP,SAO MIGUEL PAULISTA,-23.489645799999995,-46.4015623,,,,Defesa Civil,7.0
2021,3,19,SE,SE,-23.541728,-46.6477672,,,,Defesa Civil,39.9
2021,4,6,MP,SAO MIGUEL PAULISTA,-23.4886787,-46.4014551,,,,Defesa Civil,20.9
2021,4,17,IQ,ITAQUERA,-23.5549667,-46.5152492,,,,Defesa Civil,0.6
2021,4,20,PJ,PIRITUBA/JARAGUA,-23.443363699999992,-46.7548799,,,,Defesa Civil,0.9
2021,5,12,CS,CAPELA DO SOCORRO,-23.762601000000004,-46.6669427,,,,Defesa Civil,16.5
2021,5,12,BT,BUTANTA,-23.576942500000005,-46.7284224,,,,Defesa Civil,24.8
2021,5,13,MP,SAO MIGUEL PAULISTA,-23.4886787,-46.4014551,,,,Defesa Civil,4.7
2021,5,14,MP,SAO MIGUEL PAULISTA,-23.4932977,-46.4021563,,,,Defesa Civil,0.0
2021,5,18,IQ,ITAQUERA,-23.5403984,-46.4382728,,,,Defesa Civil,0.0
2021,5,24,CT,CIDADE TIRADENTES,-23.5949884,-46.4131636,,,,Defesa Civil,0.0
2021,9,4,AD,CIDADE ADEMAR,-23.697011,-46.63837,,,,Defesa Civil,0.0
2022,9,8,CS,CAPELA DO SOCORRO,-23.762031799999995,-46.6966257,,,,Defesa Civil,0.0
2022,9,22,AF,ARICANDUVA/VILA FORMOSA,-23.551024300000005,-46.5243761,,,,Defesa Civil,0.5
2022,9,27,MO,MOOCA,-23.543698,-46.6254886,,,,Defesa Civil,50.5
2022,9,27,AF,ARICANDUVA/VILA FORMOSA,-23.5501447,-46.5474154,,,,Defesa Civil,37.5
2022,9,27,MO,MOOCA,-23.546550499999995,-46.6262398,,,,Defesa Civil,50.5
2022,9,27,MO,MOOCA,-23.5417375,-46.6258557,,,,Defesa Civil,50.5
2022,9,27,SB,SAPOPEMBA,-23.618097200000005,-46.48928440000001,,,,Defesa Civil,42.2
2022,9,27,LA,LAPA,-23.531658600000007,-46.7203777,,,,Defesa Civil,42.1
2022,9,27,SM,SAO MATEUS,-23.59549179999999,-46.42997580000001,,,,Defesa Civil,38.1
2022,9,27,LA,LAPA,-23.5256157,-46.697912,,,,Defesa Civil,42.1
2022,9,28,CL,CAMPO LIMPO,-23.6324604,-46.7648629,,,,Defesa Civil,26.4
2022,9,28,MP,SAO MIGUEL PAULISTA,-23.4890865,-46.4076897,,,,Defesa Civil,22.8
2022,9,28,SM,SAO MATEUS,-23.6097854,-46.4264107,,,,Defesa Civil,20.3
2022,10,9,MP,SAO MIGUEL PAULISTA,-23.4796469,-46.4072201,,,,Defesa Civil,44.3
2022,10,18,IQ,ITAQUERA,-23.5401208,-46.458261,,,,Defesa Civil,2.6
2022,10,21,MP,SAO MIGUEL PAULISTA,-23.4907133,-46.4077187,,,,Defesa Civil,6.1
2022,10,31,LA,LAPA,-23.51625169999999,-46.740723,,,,Defesa Civil,41.0
2022,10,31,PI,PINHEIROS,-23.5835971,-46.676982,,,,Defesa Civil,43.5
2022,10,31,PI,PINHEIROS,-23.569147200000003,-46.68296550000001,,,,Defesa Civil,43.5
2022,10,31,MP,SAO MIGUEL PAULISTA,-23.4909477,-46.4077339,,,,Defesa Civil,34.0
2022,10,31,SE,SE,-23.540388,-46.643494,,,,Defesa Civil,41.3
2022,11,23,FO,FREGUESIA/BRASILANDIA,-23.460625299999997,-46.71214620000001,,,,Defesa Civil,31.1
2022,11,11,PE,PENHA,-23.4967148,-46.5249274,,,,Defesa Civil,40.2
2022,11,20,MP,SAO MIGUEL,-23.490656099999995,-46.4587681,,,,Defesa Civil,34.3
2022,11,29,MP,SAO MIGUEL,-23.488676700000003,-46.4015379,,,,Defesa Civil,3.7
2022,11,29,MP,SAO MIGUEL,-23.4808538,-46.4073873,,,,Defesa Civil,3.7
2022,11,29,MP,SAO MIGUEL,-23.49331009999999,-46.40612550000001,,,,Defesa Civil,3.7
2022,11,30,MP,SAO MIGUEL,-23.48787,-46.4075425,,,,Defesa Civil,2.8
2022,11,29,AF,ARICANDUVA/FORMOSA/CARRAO,-23.5670708,-46.5362247,,,,Defesa Civil,14.5
2022,11,29,AF,ARICANDUVA/FORMOSA/CARRAO,-23.5501447,-46.5474154,,,,Defesa Civil,14.5
2022,11,29,AF,ARICANDUVA/FORMOSA/CARRAO,-23.553537699999996,-46.5296135,,,,Defesa Civil,14.5
2022,11,29,CL,CAMPO LIMPO,-23.657629299999996,-46.7866048,,,,Defesa Civil,14.5
2022,11,29,CL,CAMPO LIMPO,-23.657629299999996,-46.7866048,,,,Defesa Civil,14.5
2022,11,30,CL,CAMPO LIMPO,-23.639672099999995,-46.7407137,,,,Defesa Civil,34.4
2022,11,30,CL,CAMPO LIMPO,-23.660571999999995,-46.7578563,,,,Defesa Civil,34.4
2022,11,30,CL,CAMPO LIMPO,-23.6399664,-46.7420832,,,,Defesa Civil,34.4
2022,11,30,CL,CAMPO LIMPO,-23.6595914,-46.7851811,,,,Defesa Civil,34.4
2022,11,30,CL,CAMPO LIMPO,-23.6158249,-46.7554893,,,,Defesa Civil,34.4
2022,11,25,CS,CAPELA DO SOCORRO,-23.823051600000003,-46.6715656,,,,Defesa Civil,11.5
2022,11,29,PA,PARELHEIROS,-23.908769,-46.7276482,,,,Defesa Civil,16.2
